"Plot Title: 20240911_CBASS_LL_34C"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21793880, SEN S/N: 21793880)","Coupler Attached (LGR S/N: 21793880)","Host Connected (LGR S/N: 21793880)","Stopped (LGR S/N: 21793880)","End Of File (LGR S/N: 21793880)"
79,09/11/24 06:30:00 PM,33.953,,,,
80,09/11/24 06:35:00 PM,33.639,,,,
81,09/11/24 06:40:00 PM,34.058,,,,
82,09/11/24 06:45:00 PM,34.374,,,,
83,09/11/24 06:50:00 PM,33.848,,,,
84,09/11/24 06:55:00 PM,33.535,,,,
85,09/11/24 07:00:00 PM,34.163,,,,
86,09/11/24 07:05:00 PM,33.953,,,,
87,09/11/24 07:10:00 PM,33.639,,,,
88,09/11/24 07:15:00 PM,33.535,,,,
89,09/11/24 07:20:00 PM,33.639,,,,
90,09/11/24 07:25:00 PM,33.118,,,,
91,09/11/24 07:30:00 PM,32.394,,,,
92,09/11/24 07:35:00 PM,31.676,,,,
93,09/11/24 07:40:00 PM,31.064,,,,
94,09/11/24 07:45:00 PM,30.558,,,,
95,09/11/24 07:50:00 PM,30.154,,,,
96,09/11/24 07:55:00 PM,29.652,,,,
97,09/11/24 08:00:00 PM,29.053,,,,
98,09/11/24 08:05:00 PM,28.655,,,,
99,09/11/24 08:10:00 PM,28.159,,,,
100,09/11/24 08:15:00 PM,28.258,,,,
101,09/11/24 08:20:00 PM,28.159,,,,
102,09/11/24 08:25:00 PM,27.665,,,,
103,09/11/24 08:30:00 PM,27.468,,,,
104,09/11/24 08:35:00 PM,27.961,,,,
105,09/11/24 08:40:00 PM,28.258,,,,
106,09/11/24 08:45:00 PM,27.862,,,,
107,09/11/24 08:50:00 PM,27.370,,,,
108,09/11/24 08:55:00 PM,27.862,,,,
109,09/11/24 09:00:00 PM,28.456,,,,
110,09/11/24 09:05:00 PM,28.159,,,,
111,09/11/24 09:10:00 PM,27.764,,,,
112,09/11/24 09:15:00 PM,27.665,,,,
113,09/11/24 09:20:00 PM,28.258,,,,
114,09/11/24 09:25:00 PM,28.060,,,,
115,09/11/24 09:30:00 PM,27.665,,,,
116,09/11/24 09:35:00 PM,27.862,,,,
117,09/11/24 09:40:00 PM,28.357,,,,
118,09/11/24 09:45:00 PM,27.961,,,,
119,09/11/24 09:50:00 PM,27.567,,,,
120,09/11/24 09:55:00 PM,27.468,,,,
121,09/11/24 10:00:00 PM,28.258,,,,
122,09/11/24 10:05:00 PM,28.159,,,,
123,09/11/24 10:10:00 PM,27.764,,,,
124,09/11/24 10:15:00 PM,27.370,,,,
125,09/11/24 10:20:00 PM,27.961,,,,
126,09/11/24 10:25:00 PM,27.862,,,,
127,09/11/24 10:30:00 PM,27.665,,,,
128,09/11/24 10:35:00 PM,27.468,,,,
129,09/11/24 10:40:00 PM,27.862,,,,
130,09/11/24 10:45:00 PM,28.456,,,,
131,09/11/24 10:50:00 PM,28.159,,,,
132,09/11/24 10:55:00 PM,27.665,,,,
133,09/11/24 11:00:00 PM,27.468,,,,
134,09/11/24 11:05:00 PM,27.567,,,,
135,09/11/24 11:10:00 PM,27.961,,,,
136,09/11/24 11:15:00 PM,27.961,,,,
137,09/11/24 11:20:00 PM,27.764,,,,
138,09/11/24 11:25:00 PM,27.665,,,,
139,09/11/24 11:30:00 PM,27.468,,,,
140,09/11/24 11:35:00 PM,27.370,,,,
141,09/11/24 11:40:00 PM,27.468,,,,
142,09/11/24 11:45:00 PM,28.159,,,,
143,09/11/24 11:50:00 PM,28.258,,,,
144,09/11/24 11:55:00 PM,28.060,,,,
145,09/12/24 12:00:00 AM,27.961,,,,
146,09/12/24 12:05:00 AM,27.764,,,,
147,09/12/24 12:10:00 AM,27.665,,,,
148,09/12/24 12:15:00 AM,27.468,,,,
149,09/12/24 12:20:00 AM,27.370,,,,
150,09/12/24 12:25:00 AM,27.862,,,,
151,09/12/24 12:30:00 AM,28.456,,,,
152,09/12/24 12:35:00 AM,28.060,,,,
153,09/12/24 12:40:00 AM,27.567,,,,
154,09/12/24 12:45:00 AM,27.665,,,,
155,09/12/24 12:50:00 AM,28.357,,,,
156,09/12/24 12:55:00 AM,28.159,,,,
157,09/12/24 01:00:00 AM,27.764,,,,
158,09/12/24 01:05:00 AM,27.567,,,,
159,09/12/24 01:10:00 AM,27.567,,,,
160,09/12/24 01:15:00 AM,28.159,,,,
161,09/12/24 01:20:00 AM,27.961,,,,
162,09/12/24 01:25:00 AM,27.567,,,,
163,09/12/24 01:30:00 AM,28.258,,,,
164,09/12/24 01:35:00 AM,28.258,,,,
165,09/12/24 01:40:00 AM,27.862,,,,
166,09/12/24 01:45:00 AM,27.468,,,,
167,09/12/24 01:50:00 AM,27.468,,,,
168,09/12/24 01:55:00 AM,28.357,,,,
169,09/12/24 02:00:00 AM,28.357,,,,
170,09/12/24 02:05:00 AM,27.961,,,,
171,09/12/24 02:10:00 AM,27.468,,,,
172,09/12/24 02:15:00 AM,27.764,,,,
173,09/12/24 02:20:00 AM,28.357,,,,
174,09/12/24 02:25:00 AM,28.060,,,,
175,09/12/24 02:30:00 AM,27.665,,,,
176,09/12/24 02:35:00 AM,28.258,,,,
177,09/12/24 02:40:00 AM,28.159,,,,
178,09/12/24 02:45:00 AM,27.764,,,,
179,09/12/24 02:50:00 AM,27.272,,,,
180,09/12/24 02:55:00 AM,27.862,,,,
181,09/12/24 03:00:00 AM,28.060,,,,
182,09/12/24 03:05:00 AM,27.961,,,,
183,09/12/24 03:10:00 AM,27.862,,,,
184,09/12/24 03:15:00 AM,27.665,,,,
185,09/12/24 03:20:00 AM,27.468,,,,
186,09/12/24 03:25:00 AM,27.370,,,,
187,09/12/24 03:30:00 AM,27.764,,,,
188,09/12/24 03:35:00 AM,28.357,,,,
189,09/12/24 03:40:00 AM,27.961,,,,
190,09/12/24 03:45:00 AM,27.567,,,,
191,09/12/24 03:50:00 AM,27.567,,,,
192,09/12/24 03:55:00 AM,28.258,,,,
193,09/12/24 04:00:00 AM,28.060,,,,
194,09/12/24 04:05:00 AM,27.567,,,,
195,09/12/24 04:10:00 AM,27.370,,,,
196,09/12/24 04:15:00 AM,27.862,,,,
197,09/12/24 04:20:00 AM,28.159,,,,
198,09/12/24 04:25:00 AM,27.764,,,,
199,09/12/24 04:30:00 AM,27.567,,,,
200,09/12/24 04:35:00 AM,28.258,,,,
201,09/12/24 04:40:00 AM,28.060,,,,
202,09/12/24 04:45:00 AM,27.665,,,,
203,09/12/24 04:50:00 AM,27.370,,,,
204,09/12/24 04:55:00 AM,27.567,,,,
205,09/12/24 05:00:00 AM,28.456,,,,
206,09/12/24 05:05:00 AM,28.258,,,,
207,09/12/24 05:10:00 AM,27.764,,,,
208,09/12/24 05:15:00 AM,27.567,,,,
209,09/12/24 05:20:00 AM,28.357,,,,
210,09/12/24 05:25:00 AM,28.258,,,,
211,09/12/24 05:30:00 AM,27.764,,,,
212,09/12/24 05:35:00 AM,27.567,,,,
213,09/12/24 05:40:00 AM,27.468,,,,
214,09/12/24 05:45:00 AM,27.567,,,,
215,09/12/24 05:50:00 AM,28.357,,,,
216,09/12/24 05:55:00 AM,28.258,,,,
217,09/12/24 06:00:00 AM,27.764,,,,
218,09/12/24 06:05:00 AM,28.060,,,,
219,09/12/24 06:10:00 AM,28.159,,,,
220,09/12/24 06:15:00 AM,28.060,,,,
221,09/12/24 06:20:00 AM,27.862,,,,
222,09/12/24 06:25:00 AM,27.665,,,,
223,09/12/24 06:30:00 AM,27.567,,,,
224,09/12/24 06:35:00 AM,27.764,,,,
225,09/12/24 06:40:00 AM,28.258,,,,
226,09/12/24 06:45:00 AM,28.159,,,,
227,09/12/24 06:50:00 AM,27.961,,,,
228,09/12/24 06:55:00 AM,27.862,,,,
229,09/12/24 07:00:00 AM,27.665,,,,
230,09/12/24 07:05:00 AM,27.468,,,,
231,09/12/24 07:10:00 AM,27.370,,,,
232,09/12/24 07:15:00 AM,27.468,,,,
233,09/12/24 07:20:00 AM,27.961,,,,
234,09/12/24 07:25:00 AM,27.862,,,,
235,09/12/24 07:30:00 AM,27.764,,,,
236,09/12/24 07:35:00 AM,27.567,,,,
237,09/12/24 07:40:00 AM,27.961,,,,
238,09/12/24 07:45:00 AM,28.357,,,,
239,09/12/24 07:50:00 AM,28.060,,,,
240,09/12/24 07:55:00 AM,27.567,,,,
241,09/12/24 08:00:00 AM,27.665,,,,
242,09/12/24 08:05:00 AM,28.357,,,,
243,09/12/24 08:10:00 AM,28.060,,,,
244,09/12/24 08:15:00 AM,27.567,,,,
245,09/12/24 08:20:00 AM,27.567,,,,
246,09/12/24 08:25:00 AM,28.357,,,,
247,09/12/24 08:30:00 AM,28.357,,,,
248,09/12/24 08:35:00 AM,27.961,,,,
249,09/12/24 08:40:00 AM,27.764,,,,
250,09/12/24 08:45:00 AM,28.655,,,,
251,09/12/24 08:50:00 AM,28.555,,,,
252,09/12/24 08:55:00 AM,28.060,,,,
253,09/12/24 09:00:00 AM,27.764,,,,
254,09/12/24 09:05:00 AM,27.567,,,,
255,09/12/24 09:10:00 AM,28.060,,,,
256,09/12/24 09:15:00 AM,28.555,,,,
257,09/12/24 09:20:00 AM,28.258,,,,
258,09/12/24 09:25:00 AM,27.862,,,,
259,09/12/24 09:30:00 AM,27.567,,,,
260,09/12/24 09:35:00 AM,28.357,,,,
261,09/12/24 09:40:00 AM,28.357,,,,
262,09/12/24 09:45:00 AM,27.764,,,,
263,09/12/24 09:50:00 AM,27.370,,,,
264,09/12/24 09:55:00 AM,27.370,,,,
265,09/12/24 10:00:00 AM,28.159,,,,
266,09/12/24 10:05:00 AM,28.060,,,,
267,09/12/24 10:10:00 AM,27.665,,,,
268,09/12/24 10:15:00 AM,27.370,,,,
269,09/12/24 10:20:00 AM,27.370,,,,
270,09/12/24 10:25:00 AM,28.258,,,,
271,09/12/24 10:30:00 AM,28.159,,,,
272,09/12/24 10:35:00 AM,27.764,,,,
273,09/12/24 10:40:00 AM,27.567,,,,
274,09/12/24 10:45:00 AM,27.370,,,,
275,09/12/24 10:50:00 AM,27.862,,,,
276,09/12/24 10:55:00 AM,27.862,,,,
277,09/12/24 11:00:00 AM,27.468,,,,
278,09/12/24 11:05:00 AM,27.370,,,,
279,09/12/24 11:10:00 AM,28.060,,,,
280,09/12/24 11:15:00 AM,27.961,,,,
281,09/12/24 11:20:00 AM,27.567,,,,
282,09/12/24 11:25:00 AM,27.370,,,,
283,09/12/24 11:30:00 AM,27.468,,,,
284,09/12/24 11:35:00 AM,28.258,,,,
285,09/12/24 11:40:00 AM,28.060,,,,
286,09/12/24 11:45:00 AM,25.610,,,,
287,09/12/24 11:50:00 AM,20.996,,,,
288,09/12/24 11:55:00 AM,24.351,,,,
289,09/12/24 12:00:00 PM,27.665,,,,
290,09/12/24 12:05:00 PM,28.258,,,,
291,09/12/24 12:10:00 PM,27.961,,,,
292,09/12/24 12:15:00 PM,27.862,,,,
293,09/12/24 12:20:00 PM,27.665,,,,
294,09/12/24 12:25:00 PM,27.567,,,,
295,09/12/24 12:30:00 PM,27.370,,,,
296,09/12/24 12:35:00 PM,27.173,,,,
297,09/12/24 12:40:00 PM,27.075,,,,
298,09/12/24 12:45:00 PM,26.977,,,,
299,09/12/24 12:50:00 PM,26.781,,,,
300,09/12/24 12:55:00 PM,26.683,,,,
301,09/12/24 01:00:00 PM,26.585,,,,
302,09/12/24 01:05:00 PM,26.390,,,,
303,09/12/24 01:10:00 PM,26.292,,,,
304,09/12/24 01:15:00 PM,26.195,,,,
305,09/12/24 01:20:00 PM,26.000,,,,
306,09/12/24 01:25:00 PM,25.902,,,,
307,09/12/24 01:30:00 PM,21.282,,,,
308,09/12/24 01:35:00 PM,22.238,,,,
309,09/12/24 01:40:00 PM,21.282,,,,
310,09/12/24 01:45:00 PM,20.805,,,,
311,09/12/24 01:50:00 PM,20.615,,,,
312,09/12/24 01:55:00 PM,20.519,,,,
313,09/12/24 02:00:00 PM,20.519,,,,
314,09/12/24 02:05:00 PM,20.519,,,,
315,09/12/24 02:09:24 PM,,Logged,,,
316,09/12/24 02:09:28 PM,,,Logged,,
317,09/12/24 02:09:46 PM,,,,Logged,Logged
